Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
1478,Federico Asensio,RW,Real Betis,Italy,La Liga,Wide Playmaker
1479,Leon Asensio,RW,Valencia,England,La Liga,Wide Playmaker
1480,Jarrod Pino,RW,AS Roma,Japan,Serie A,Wide Playmaker
1481,Mohamed Saka,RW,Barcelona,Argentina,La Liga,Winger
1482,Rodrygo Saka,RW,Dortmund,Italy,Bundesliga,Wide Playmaker
1483,Marco Chiesa,RW,Lyon,Ivory Coast,Ligue 1,Winger
1484,Raphinha Chiesa,RW,Girona,Argentina,La Liga,Wide Playmaker
1485,Serge Olise,RW,Real Sociedad,Italy,La Liga,Wide Playmaker
1486,Leroy Asensio,RW,RB Leipzig,Ivory Coast,Bundesliga,Wide Playmaker
1487,Leon Mbeumo,RW,Lille,Japan,Ligue 1,Inside Forward
1488,Domenico Sane,RW,Real Madrid,France,La Liga,Wide Playmaker
1489,Angel Asensio,RW,Chelsea,Ivory Coast,Premier League,Wide Playmaker
1490,Leroy Di Maria,RW,Brighton,Jamaica,Premier League,Wide Playmaker
1491,Michael Raphinha,RW,Lyon,USA,Ligue 1,Winger
1492,Leon Kulusevski,RW,Dortmund,Sweden,Bundesliga,Wide Playmaker
1493,Bryan Pulisic,RW,PSG,Jamaica,Ligue 1,Inside Forward
1494,Takefusa Sane,RW,AC Milan,Egypt,Serie A,Wide Playmaker
1495,Mohamed Raphinha,RW,Lyon,Japan,Ligue 1,Wide Playmaker
1496,Domenico Pino,RW,Inter Milan,Jamaica,Serie A,Winger
1497,Leroy Olise,RW,RB Leipzig,Ivory Coast,Bundesliga,Wide Playmaker
1498,Raphinha Sane,RW,Athletic Club,Italy,La Liga,Inside Forward
1499,Takefusa Mbeumo,RW,PSG,Cameroon,Ligue 1,Inside Forward
1500,Domenico Salah,RW,Juventus,Spain,Serie A,Inside Forward
