Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
1445,Frenkie Szoboszlai,CM,Dortmund,Portugal,Bundesliga,Half Winger
1446,Manuel Bissouma,CM,Real Sociedad,Algeria,La Liga,Deep Lying Playmaker
1447,Jude Zaire-Emery,CM,AS Roma,Spain,Serie A,Holding
1448,Gavi Aouar,CM,Brest,Germany,Ligue 1,Deep Lying Playmaker
1449,Gavi Tielemans,CM,Girona,Mali,La Liga,Deep Lying Playmaker
1450,Granit Kroos,CM,Frankfurt,Italy,Bundesliga,Playmaker
1451,Houssem De Bruyne,CM,Inter Milan,Argentina,Serie A,Playmaker
1452,Granit Fernandez,CM,Arsenal,Spain,Premier League,Half Winger
1453,Luka Fernandez,CM,Valencia,Belgium,La Liga,Box to Box
1454,Rodrigo Gallagher,CM,Atalanta,Brazil,Serie A,Half Winger
1455,Adrien Bissouma,CM,Bayern Munich,Belgium,Bundesliga,Box to Box
1456,Mateo Tielemans,CM,Napoli,Netherlands,Serie A,Box to Box
1457,Eduardo Koopmeiners,CM,Girona,Mali,La Liga,Deep Lying Playmaker
1458,Manuel Gundogan,CM,Liverpool,Germany,Premier League,Deep Lying Playmaker
1459,Nicolo Aouar,CM,Liverpool,Argentina,Premier League,Holding
1460,Vitinha De Paul,CM,West Ham,Argentina,Premier League,Holding
1461,Dominik Aouar,CM,Athletic Club,Portugal,La Liga,Playmaker
1462,Mateo Camavinga,CM,Real Madrid,Brazil,La Liga,Half Winger
1463,Vitinha Goretzka,CM,Liverpool,Croatia,Premier League,Holding
1464,Nicolo Modric,CM,Frankfurt,Netherlands,Bundesliga,Box to Box
1465,Pedri Koopmeiners,CM,Inter Milan,Argentina,Serie A,Holding
1466,Adrien Fernandez,CM,Juventus,Germany,Serie A,Playmaker
1467,Warren De Paul,CM,Girona,Hungary,La Liga,Holding
1468,Nicolo Aouar,CM,Arsenal,Switzerland,Premier League,Deep Lying Playmaker
1469,Eduardo De Jong,CM,Monaco,Croatia,Ligue 1,Deep Lying Playmaker
1470,Luka Szoboszlai,CM,Lille,Belgium,Ligue 1,Holding
1471,Alexis De Paul,CM,Athletic Club,Argentina,La Liga,Playmaker
1472,Dominik Mac Allister,CM,Lyon,Algeria,Ligue 1,Holding
1473,Yves Bellingham,CM,Barcelona,Italy,La Liga,Playmaker
1474,Conor Goretzka,CM,Monaco,Germany,Ligue 1,Half Winger
1475,Jude De Jong,CM,Brighton,Belgium,Premier League,Holding
1476,Luka Barella,CM,Juventus,Hungary,Serie A,Box to Box
1477,Frenkie Szoboszlai,CM,Frankfurt,Belgium,Bundesliga,Deep Lying Playmaker
1478,Manuel Koopmeiners,CM,Atalanta,Spain,Serie A,Playmaker
1479,Conor De Bruyne,CM,Bayern Munich,Germany,Bundesliga,Box to Box
1480,Houssem Xhaka,CM,RB Leipzig,Belgium,Bundesliga,Box to Box
1481,Kevin Szoboszlai,CM,Frankfurt,Belgium,Bundesliga,Holding
1482,Houssem De Jong,CM,Aston Villa,Hungary,Premier League,Box to Box
1483,Alexis Kovacic,CM,Barcelona,Mali,La Liga,Playmaker
1484,Houssem Mac Allister,CM,Manchester City,Belgium,Premier League,Deep Lying Playmaker
1485,Warren Goretzka,CM,Brest,Netherlands,Ligue 1,Deep Lying Playmaker
1486,Adrien Rabiot,CM,Girona,Argentina,La Liga,Half Winger
1487,Toni Kroos,CM,Nice,Switzerland,Ligue 1,Box to Box
1488,Alexis Barella,CM,Arsenal,Mali,Premier League,Deep Lying Playmaker
1489,Lucas Kovacic,CM,Lille,Italy,Ligue 1,Half Winger
1490,Jude Aouar,CM,PSG,England,Ligue 1,Holding
1491,Nicolo Mac Allister,CM,Manchester United,France,Premier League,Playmaker
1492,Dominik Aouar,CM,Barcelona,Portugal,La Liga,Holding
1493,Gavi De Jong,CM,Barcelona,Netherlands,La Liga,Playmaker
1494,Ilkay Modric,CM,Newcastle,France,Premier League,Half Winger
1495,Eduardo Zaire-Emery,CM,RB Leipzig,Portugal,Bundesliga,Half Winger
1496,Luka Koopmeiners,CM,Lyon,Spain,Ligue 1,Deep Lying Playmaker
1497,Kevin Paqueta,CM,Liverpool,Spain,Premier League,Deep Lying Playmaker
1498,Leon Gallagher,CM,Aston Villa,Hungary,Premier League,Holding
1499,Yves Fernandez,CM,Brest,Belgium,Ligue 1,Holding
1500,Jude De Jong,CM,Arsenal,Switzerland,Premier League,Playmaker
