Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
1396,Fabinho Lavia,CDM,Newcastle,Germany,Premier League,Holding
1397,Moises Tchouameni,CDM,Chelsea,Serbia,Premier League,Deep Lying Playmaker
1398,Joao Lavia,CDM,Marseille,Morocco,Ligue 1,Deep Lying Playmaker
1399,Joao Partey,CDM,Athletic Club,Ecuador,La Liga,Centre Half
1400,Sofyan Kamara,CDM,Liverpool,Ecuador,Premier League,Centre Half
1401,Aurelien Lavia,CDM,PSG,Germany,Ligue 1,Holding
1402,Joao Ugarte,CDM,Monaco,Spain,Ligue 1,Deep Lying Playmaker
1403,Joshua Kimmich,CDM,Athletic Club,Mali,La Liga,Centre Half
1404,Boubacar Casemiro,CDM,Chelsea,Belgium,Premier League,Holding
1405,Casemiro Bajcetic,CDM,Barcelona,France,La Liga,Deep Lying Playmaker
1406,Declan Kimmich,CDM,Monaco,Mali,Ligue 1,Centre Half
1407,Romeo Guimaraes,CDM,AS Roma,Ghana,Serie A,Centre Half
1408,Aurelien Tchouameni,CDM,Bayern Munich,France,Bundesliga,Holding
1409,Casemiro Casemiro,CDM,Lille,Ghana,Ligue 1,Holding
1410,Denis Onana,CDM,Monaco,Switzerland,Ligue 1,Centre Half
1411,Declan Guimaraes,CDM,Aston Villa,Ghana,Premier League,Holding
1412,Rodri Caicedo,CDM,Liverpool,Portugal,Premier League,Centre Half
1413,Joshua Partey,CDM,Brest,Belgium,Ligue 1,Deep Lying Playmaker
1414,Fabinho Partey,CDM,Lille,Morocco,Ligue 1,Holding
1415,Joao Zakaria,CDM,Inter Milan,Morocco,Serie A,Deep Lying Playmaker
1416,Pierre-Emile Rice,CDM,Atalanta,Belgium,Serie A,Centre Half
1417,Thomas Amrabat,CDM,Atalanta,Morocco,Serie A,Holding
1418,Rodri Hojbjerg,CDM,Tottenham,Ecuador,Premier League,Centre Half
1419,Fabinho Tavares,CDM,Stuttgart,Serbia,Bundesliga,Holding
1420,Fabinho Kimmich,CDM,Atletico Madrid,Morocco,La Liga,Holding
1421,Joshua Onana,CDM,Lyon,Ecuador,Ligue 1,Centre Half
1422,Aurelien Onana,CDM,Atletico Madrid,Germany,La Liga,Holding
1423,Joshua Palhinha,CDM,Arsenal,Spain,Premier League,Centre Half
1424,Romeo Onana,CDM,Nice,England,Ligue 1,Deep Lying Playmaker
1425,Aurelien Ugarte,CDM,Aston Villa,Uruguay,Premier League,Deep Lying Playmaker
1426,Sofyan Hojbjerg,CDM,Bayer Leverkusen,Morocco,Bundesliga,Holding
1427,Romeo Bajcetic,CDM,Brest,Portugal,Ligue 1,Holding
1428,Romeo Tavares,CDM,Girona,Mexico,La Liga,Centre Half
1429,Joao Kamara,CDM,Manchester City,Ecuador,Premier League,Deep Lying Playmaker
1430,Romeo Partey,CDM,Manchester United,Portugal,Premier League,Holding
1431,Yves Alvarez,CDM,Valencia,Ghana,La Liga,Centre Half
1432,Fabinho Casemiro,CDM,AS Roma,France,Serie A,Holding
1433,Fabinho Tavares,CDM,Brest,Belgium,Ligue 1,Holding
1434,Denis Tavares,CDM,Bologna,Morocco,Serie A,Holding
1435,Edson Tchouameni,CDM,Atletico Madrid,Belgium,La Liga,Holding
1436,Stefan Tchouameni,CDM,Liverpool,Brazil,Premier League,Centre Half
1437,Denis Caicedo,CDM,RB Leipzig,Denmark,Bundesliga,Holding
1438,Moises Palhinha,CDM,AS Roma,Denmark,Serie A,Centre Half
1439,Pierre-Emile Tavares,CDM,Girona,Mexico,La Liga,Holding
1440,Stefan Lavia,CDM,Dortmund,England,Bundesliga,Centre Half
1441,Fabinho Casemiro,CDM,Real Betis,Portugal,La Liga,Deep Lying Playmaker
1442,Declan Partey,CDM,Nice,Spain,Ligue 1,Centre Half
1443,Casemiro Lavia,CDM,Marseille,Brazil,Ligue 1,Centre Half
1444,Boubacar Amrabat,CDM,Frankfurt,Morocco,Bundesliga,Centre Half
1445,Boubacar Bissouma,CDM,Real Betis,Spain,La Liga,Centre Half
1446,Thomas Ugarte,CDM,Bayer Leverkusen,Denmark,Bundesliga,Holding
1447,Pierre-Emile Alvarez,CDM,Aston Villa,Denmark,Premier League,Centre Half
1448,Amadou Zakaria,CDM,Bayer Leverkusen,France,Bundesliga,Holding
1449,Edson Bajcetic,CDM,Bayer Leverkusen,Belgium,Bundesliga,Deep Lying Playmaker
1450,Casemiro Amrabat,CDM,Brighton,Mexico,Premier League,Centre Half
1451,Fabinho Alvarez,CDM,Monaco,Belgium,Ligue 1,Holding
1452,Rodri Onana,CDM,AS Roma,Denmark,Serie A,Deep Lying Playmaker
1453,Yves Tchouameni,CDM,RB Leipzig,Morocco,Bundesliga,Holding
1454,Casemiro Guimaraes,CDM,Bayern Munich,Switzerland,Bundesliga,Centre Half
1455,Joao Kimmich,CDM,Manchester City,Belgium,Premier League,Deep Lying Playmaker
1456,Casemiro Bissouma,CDM,Manchester United,Serbia,Premier League,Centre Half
1457,Manuel Rice,CDM,Bayern Munich,Switzerland,Bundesliga,Deep Lying Playmaker
1458,Amadou Onana,CDM,PSG,Spain,Ligue 1,Centre Half
1459,Denis Casemiro,CDM,Real Madrid,Brazil,La Liga,Holding
1460,Rodri Guimaraes,CDM,Atalanta,Ghana,Serie A,Holding
1461,Manuel Bissouma,CDM,Liverpool,Ghana,Premier League,Deep Lying Playmaker
1462,Manuel Bajcetic,CDM,Atletico Madrid,Ecuador,La Liga,Holding
1463,Romeo Kimmich,CDM,Newcastle,Spain,Premier League,Centre Half
1464,Casemiro Hernandez,CDM,PSG,Spain,Ligue 1,Centre Half
1465,Pierre-Emile Tchouameni,CDM,Athletic Club,Switzerland,La Liga,Centre Half
1466,Aurelien Palhinha,CDM,Real Betis,Denmark,La Liga,Centre Half
1467,Manuel Palhinha,CDM,Real Sociedad,Mexico,La Liga,Holding
1468,Joao Onana,CDM,Manchester United,Brazil,Premier League,Centre Half
1469,Denis Caicedo,CDM,Real Betis,Spain,La Liga,Holding
1470,Bruno Amrabat,CDM,Bayern Munich,Spain,Bundesliga,Centre Half
1471,Aurelien Kimmich,CDM,Real Betis,Germany,La Liga,Deep Lying Playmaker
1472,Casemiro Kimmich,CDM,Atalanta,Uruguay,Serie A,Centre Half
1473,Joshua Casemiro,CDM,Nice,Mali,Ligue 1,Deep Lying Playmaker
1474,Casemiro Hojbjerg,CDM,Lyon,Brazil,Ligue 1,Deep Lying Playmaker
1475,Edson Bajcetic,CDM,Barcelona,Uruguay,La Liga,Deep Lying Playmaker
1476,Sofyan Tavares,CDM,Real Betis,Belgium,La Liga,Holding
1477,Thomas Tchouameni,CDM,West Ham,Morocco,Premier League,Deep Lying Playmaker
1478,Romeo Bissouma,CDM,Bayern Munich,Mali,Bundesliga,Deep Lying Playmaker
1479,Joshua Hernandez,CDM,West Ham,Serbia,Premier League,Holding
1480,Fabinho Zakaria,CDM,AS Roma,Morocco,Serie A,Deep Lying Playmaker
1481,Joshua Bissouma,CDM,Real Madrid,England,La Liga,Deep Lying Playmaker
1482,Sofyan Ugarte,CDM,Frankfurt,Brazil,Bundesliga,Holding
1483,Romeo Bissouma,CDM,Newcastle,Mali,Premier League,Centre Half
1484,Moises Hernandez,CDM,Stuttgart,England,Bundesliga,Holding
1485,Declan Bajcetic,CDM,Chelsea,Mali,Premier League,Holding
1486,Pierre-Emile Partey,CDM,Atletico Madrid,Mali,La Liga,Holding
1487,Aurelien Partey,CDM,Frankfurt,Ghana,Bundesliga,Deep Lying Playmaker
1488,Manuel Guimaraes,CDM,Brighton,Brazil,Premier League,Centre Half
1489,Aurelien Hernandez,CDM,Inter Milan,Germany,Serie A,Centre Half
1490,Thomas Bajcetic,CDM,Real Madrid,Mexico,La Liga,Deep Lying Playmaker
1491,Pierre-Emile Guimaraes,CDM,Monaco,France,Ligue 1,Deep Lying Playmaker
1492,Joao Rice,CDM,Liverpool,Serbia,Premier League,Deep Lying Playmaker
1493,Stefan Ugarte,CDM,Liverpool,Switzerland,Premier League,Deep Lying Playmaker
1494,Yves Palhinha,CDM,Monaco,Ecuador,Ligue 1,Deep Lying Playmaker
1495,Manuel Kamara,CDM,Athletic Club,Spain,La Liga,Deep Lying Playmaker
1496,Sofyan Ugarte,CDM,Real Sociedad,Germany,La Liga,Holding
1497,Pierre-Emile Kimmich,CDM,Real Sociedad,Serbia,La Liga,Centre Half
1498,Denis Kamara,CDM,Nice,Denmark,Ligue 1,Centre Half
1499,Pierre-Emile Kamara,CDM,Napoli,Serbia,Serie A,Deep Lying Playmaker
1500,Bruno Kimmich,CDM,Barcelona,Morocco,La Liga,Holding
