Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
1487,Tyrick Digne,LB,West Ham,Brazil,Premier League,Wingback
1488,Rayan Alba,LB,RB Leipzig,England,Bundesliga,Fullback
1489,Ferland Shaw,LB,Napoli,Belgium,Serie A,Attacking Wing Back
1490,Alex Robertson,LB,Real Madrid,Algeria,La Liga,Attacking Wing Back
1491,Jordi Palmieri,LB,Nice,Scotland,Ligue 1,Falseback
1492,Raphael Hernandez,LB,Real Madrid,Scotland,La Liga,Fullback
1493,Jordi Udogie,LB,Tottenham,Portugal,Premier League,Wingback
1494,Jordi Robertson,LB,Real Betis,Brazil,La Liga,Attacking Wing Back
1495,Ferland Balde,LB,Bologna,France,Serie A,Falseback
1496,Ian Chilwell,LB,Atalanta,England,Serie A,Attacking Wing Back
1497,Tyrick Palmieri,LB,Bologna,France,Serie A,Wingback
1498,Rayan Balde,LB,Bayern Munich,Germany,Bundesliga,Falseback
1499,Alphonso Udogie,LB,Marseille,France,Ligue 1,Wingback
1500,Vitaliy Cucurella,LB,Brest,Brazil,Ligue 1,Falseback
