Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
1452,Sergio Silva,CB,West Ham,England,Premier League,Stopper
1453,Cristian Van Dijk,CB,Valencia,Brazil,La Liga,Ball Playing Defender
1454,Lisandro Bremer,CB,Atletico Madrid,Croatia,La Liga,Stopper
1455,Harry Dias,CB,Lazio,Portugal,Serie A,Stopper
1456,Ronald Dias,CB,Stuttgart,Brazil,Bundesliga,Ball Playing Defender
1457,William Bastoni,CB,Juventus,Belgium,Serie A,Ball Playing Defender
1458,Bremer Bastoni,CB,Brighton,Belgium,Premier League,Ball Playing Defender
1459,Dayot Konate,CB,Liverpool,Senegal,Premier League,Ball Playing Defender
1460,Mats Rudiger,CB,Manchester United,Germany,Premier League,Stopper
1461,Cristian Hummels,CB,Barcelona,Spain,La Liga,Ball Playing Defender
1462,Harry Bastoni,CB,Napoli,Italy,Serie A,Ball Playing Defender
1463,Cristian Kounde,CB,Marseille,Germany,Ligue 1,Ball Playing Defender
1464,Dayot Militao,CB,Atalanta,France,Serie A,Stopper
1465,Sergio Kounde,CB,Lille,Senegal,Ligue 1,Stopper
1466,Gabriel Botman,CB,Monaco,Netherlands,Ligue 1,Stopper
1467,Bremer Van Dijk,CB,RB Leipzig,Croatia,Bundesliga,Stopper
1468,Pau Ramos,CB,Manchester United,France,Premier League,Stopper
1469,William Upamecano,CB,Athletic Club,Croatia,La Liga,Stopper
1470,William Upamecano,CB,Lille,Germany,Ligue 1,Ball Playing Defender
1471,Sergio Min-jae,CB,Monaco,Switzerland,Ligue 1,Ball Playing Defender
1472,Sergio Ramos,CB,Lazio,Senegal,Serie A,Stopper
1473,Marquinhos Silva,CB,Manchester City,Portugal,Premier League,Stopper
1474,Matthijs Bremer,CB,Marseille,Italy,Ligue 1,Ball Playing Defender
1475,Virgil Araujo,CB,Nice,Spain,Ligue 1,Stopper
1476,Josko Min-jae,CB,Nice,France,Ligue 1,Ball Playing Defender
1477,Ronald Bastoni,CB,Inter Milan,South Korea,Serie A,Ball Playing Defender
1478,Lisandro Min-jae,CB,Bayer Leverkusen,England,Bundesliga,Ball Playing Defender
1479,Lisandro Martinez,CB,Brest,South Korea,Ligue 1,Stopper
1480,Alessandro Martinez,CB,Tottenham,Brazil,Premier League,Stopper
1481,Virgil Dias,CB,Arsenal,Portugal,Premier League,Stopper
1482,Matthijs Saliba,CB,AC Milan,Argentina,Serie A,Ball Playing Defender
1483,Ibrahima Magalhaes,CB,Inter Milan,Netherlands,Serie A,Stopper
1484,Mats Van Dijk,CB,Real Sociedad,Italy,La Liga,Ball Playing Defender
1485,Manuel Militao,CB,Juventus,England,Serie A,Stopper
1486,Kim Romero,CB,Valencia,Spain,La Liga,Stopper
1487,Bremer Silva,CB,Real Sociedad,Uruguay,La Liga,Ball Playing Defender
1488,Ronald Botman,CB,Napoli,Netherlands,Serie A,Stopper
1489,Josko Saliba,CB,Frankfurt,Spain,Bundesliga,Ball Playing Defender
1490,Matthijs Gvardiol,CB,RB Leipzig,Senegal,Bundesliga,Stopper
1491,Antonio Araujo,CB,Bayern Munich,France,Bundesliga,Stopper
1492,Manuel Romero,CB,Brest,Belgium,Ligue 1,Stopper
1493,Virgil Magalhaes,CB,Brighton,Brazil,Premier League,Ball Playing Defender
1494,Ruben Militao,CB,Napoli,Uruguay,Serie A,Stopper
1495,Lisandro Kounde,CB,Athletic Club,Argentina,La Liga,Ball Playing Defender
1496,Cristian Konate,CB,Monaco,Portugal,Ligue 1,Stopper
1497,Alessandro Rudiger,CB,Barcelona,Belgium,La Liga,Stopper
1498,Ruben Magalhaes,CB,Brest,South Korea,Ligue 1,Stopper
1499,Sergio Botman,CB,Athletic Club,Netherlands,La Liga,Stopper
1500,Bremer Romero,CB,Marseille,England,Ligue 1,Ball Playing Defender
